cycle,regime,local_cycle,active_mode,mask_val,computed,computed_mod,e_field_base,e_field_mod,attractor_base,attractor_mod,attractor_changed,delta_computed,delta_mod,transition_base,mode_lfsr_state
5419,4,919,0,0,1154,1154,18,18,4,4,0,573,573,0,21415
5420,4,920,1,63,2299,2244,35,35,4,4,0,1145,1031,0,10062
5421,4,921,2,4032,487,3623,7,56,4,2,1,1812,1772,0,20125
5422,4,922,3,4095,958,3137,14,49,4,4,0,471,471,0,7482
5423,4,923,0,0,1901,1901,29,29,4,4,0,943,943,0,14964
5424,4,924,1,63,3781,3834,59,59,2,2,0,1880,1960,1,29929
5425,4,925,2,4032,3459,579,54,9,2,4,1,322,318,0,27091
5426,4,926,3,4095,2812,1283,43,20,4,4,0,647,647,1,21415
5427,4,927,0,0,1512,1512,23,23,4,4,0,1300,1300,0,10062
5428,4,928,1,63,3008,3071,47,47,4,4,0,1496,1576,0,20125
5429,4,929,2,4032,1906,2226,29,34,4,4,0,1102,1202,0,7482
5430,4,930,3,4095,3797,298,59,4,2,4,1,1891,1891,1,14964
5431,4,931,0,0,3483,3483,54,54,2,2,0,314,314,0,29929
5432,4,932,1,63,2854,2841,44,44,4,4,0,629,651,1,27091
5433,4,933,2,4032,1597,2557,24,39,4,4,0,1257,1303,0,21415
5434,4,934,3,4095,3179,916,49,14,4,4,0,1582,1582,0,10062
5435,4,935,0,0,2243,2243,35,35,4,4,0,936,936,0,20125
5436,4,936,1,63,382,321,5,5,4,4,0,1861,1979,0,7482
5437,4,937,2,4032,749,3373,11,52,4,2,1,367,401,0,14964
5438,4,938,3,4095,1477,2618,23,40,4,4,0,728,728,0,29929
5439,4,939,0,0,2947,2947,46,46,4,4,0,1470,1470,0,27091
5440,4,940,1,63,1789,1730,27,27,4,4,0,1158,1274,0,21415
5441,4,941,2,4032,3562,554,55,8,2,4,1,1773,1811,1,10062
5442,4,942,3,4095,3010,1085,47,16,4,4,0,552,552,1,20125
5443,4,943,0,0,1913,1913,29,29,4,4,0,1097,1097,0,7482
5444,4,944,1,63,3810,3805,59,59,2,2,0,1897,1943,1,14964
5445,4,945,2,4032,3508,628,54,9,2,4,1,302,338,0,29929
5446,4,946,3,4095,2905,1190,45,18,4,4,0,603,603,1,27091
5447,4,947,0,0,1699,1699,26,26,4,4,0,1206,1206,0,21415
5448,4,948,1,63,3383,3336,52,52,2,2,0,1684,1644,1,10062
5449,4,949,2,4032,2655,1439,41,22,4,4,0,728,680,1,20125
5450,4,950,3,4095,1198,2897,18,45,4,4,0,1457,1457,0,7482
5451,4,951,0,0,2374,2374,37,37,4,4,0,1176,1176,0,14964
5452,4,952,1,63,644,699,10,10,4,4,0,1730,1726,0,29929
5453,4,953,2,4032,1281,2753,20,43,4,4,0,637,643,0,27091
5454,4,954,3,4095,2549,1546,39,24,4,4,0,1268,1268,0,21415
5455,4,955,0,0,986,986,15,15,4,4,0,1563,1563,0,10062
5456,4,956,1,63,1956,1947,30,30,4,4,0,970,950,0,20125
5457,4,957,2,4032,3896,248,60,3,2,4,1,1940,1900,1,7482
5458,4,958,3,4095,3681,414,57,6,2,4,1,215,215,0,14964
5459,4,959,0,0,3251,3251,50,50,2,2,0,430,430,0,29929
5460,4,960,1,63,2391,2408,37,37,4,4,0,860,804,1,27091
5461,4,961,2,4032,670,3422,10,53,4,2,1,1721,1735,0,21415
5462,4,962,3,4095,1325,2770,20,43,4,4,0,655,655,0,10062
5463,4,963,0,0,2629,2629,41,41,4,4,0,1304,1304,0,20125
5464,4,964,1,63,1155,1212,18,18,4,4,0,1474,1470,0,7482
5465,4,965,2,4032,2303,1855,35,28,4,4,0,1148,1028,0,14964
5466,4,966,3,4095,495,3600,7,56,4,2,1,1808,1808,0,29929
5467,4,967,0,0,967,967,15,15,4,4,0,472,472,0,27091
5468,4,968,1,63,1927,1976,30,30,4,4,0,960,960,0,21415
5469,4,969,2,4032,3846,198,60,3,2,4,1,1919,1921,1,10062
5470,4,970,3,4095,3589,506,56,7,2,4,1,257,257,0,20125
5471,4,971,0,0,3074,3074,48,48,4,4,0,515,515,1,7482
5472,4,972,1,63,2040,1991,31,31,4,4,0,1034,1142,0,14964
5473,4,973,2,4032,4065,33,63,0,3,1,1,2025,2071,1,29929
5474,4,974,3,4095,4019,76,62,1,2,4,1,46,46,1,27091
5475,4,975,0,0,3927,3927,61,61,2,2,0,92,92,0,21415
5476,4,976,1,63,3742,3745,58,58,2,2,0,185,199,0,10062
5477,4,977,2,4032,3373,749,52,11,2,4,1,369,399,0,20125
5478,4,978,3,4095,2629,1466,41,22,4,4,0,744,744,1,7482
5479,4,979,0,0,1154,1154,18,18,4,4,0,1475,1475,0,14964
5480,4,980,1,63,2298,2245,35,35,4,4,0,1144,1032,0,29929
5481,4,981,2,4032,484,3620,7,56,4,2,1,1814,1770,0,27091
5482,4,982,3,4095,952,3143,14,49,4,4,0,468,468,0,21415
5483,4,983,0,0,1888,1888,29,29,4,4,0,936,936,0,10062
5484,4,984,1,63,3761,3726,58,58,2,2,0,1873,1839,1,20125
5485,4,985,2,4032,3410,658,53,10,2,4,1,351,289,0,7482
5486,4,986,3,4095,2708,1387,42,21,4,4,0,702,702,1,14964
5487,4,987,0,0,1304,1304,20,20,4,4,0,1404,1404,0,29929
5488,4,988,1,63,2593,2590,40,40,4,4,0,1289,1271,0,27091
5489,4,989,2,4032,1074,3058,16,47,4,4,0,1519,1553,0,21415
5490,4,990,3,4095,2133,1962,33,30,4,4,0,1059,1059,0,10062
5491,4,991,0,0,154,154,2,2,4,4,0,1979,1979,0,20125
5492,4,992,1,63,293,282,4,4,4,4,0,139,117,0,7482
5493,4,993,2,4032,570,3578,8,55,4,2,1,277,235,0,14964
5494,4,994,3,4095,1124,2971,17,46,4,4,0,554,554,0,29929
5495,4,995,0,0,2232,2232,34,34,4,4,0,1108,1108,0,27091
5496,4,996,1,63,352,351,5,5,4,4,0,1880,1832,0,21415
5497,4,997,2,4032,689,3441,10,53,4,2,1,337,303,0,10062
5498,4,998,3,4095,1363,2732,21,42,4,4,0,674,674,0,20125
5499,4,999,0,0,2711,2711,42,42,4,4,0,1348,1348,0,7482
5500,4,1000,1,63,1311,1312,20,20,4,4,0,1400,1416,0,14964
5501,4,1001,2,4032,2606,1518,40,23,4,4,0,1295,1265,0,29929
5502,4,1002,3,4095,1094,3001,17,46,4,4,0,1512,1512,0,27091
5503,4,1003,0,0,2181,2181,34,34,4,4,0,1087,1087,0,21415
5504,4,1004,1,63,258,317,4,4,4,4,0,1923,1917,0,10062
5505,4,1005,2,4032,505,3641,7,56,4,2,1,247,137,0,20125
5506,4,1006,3,4095,994,3101,15,48,4,4,0,489,489,0,7482
5507,4,1007,0,0,1972,1972,30,30,4,4,0,978,978,0,14964
5508,4,1008,1,63,3928,3943,61,61,2,2,0,1956,2012,1,29929
5509,4,1009,2,4032,3745,353,58,5,2,4,1,183,201,0,27091
5510,4,1010,3,4095,3378,717,52,11,2,4,1,367,367,0,21415
5511,4,1011,0,0,2645,2645,41,41,4,4,0,733,733,1,10062
5512,4,1012,1,63,1178,1189,18,18,4,4,0,1467,1477,0,20125
5513,4,1013,2,4032,2340,1764,36,27,4,4,0,1162,1142,0,7482
5514,4,1014,3,4095,568,3527,8,55,4,2,1,1772,1772,0,14964
5515,4,1015,0,0,1120,1120,17,17,4,4,0,552,552,0,29929
5516,4,1016,1,63,2225,2190,34,34,4,4,0,1105,1071,0,27091
5517,4,1017,2,4032,338,3730,5,58,4,2,1,1887,1825,0,21415
5518,4,1018,3,4095,660,3435,10,53,4,2,1,322,322,0,10062
5519,4,1019,0,0,1305,1305,20,20,4,4,0,645,645,0,20125
5520,4,1020,1,63,2595,2588,40,40,4,4,0,1290,1270,0,7482
5521,4,1021,2,4032,1079,3063,16,47,4,4,0,1516,1556,0,14964
5522,4,1022,3,4095,2142,1953,33,30,4,4,0,1063,1063,0,29929
5523,4,1023,0,0,173,173,2,2,4,4,0,1969,1969,0,27091
5524,4,1024,1,63,325,378,5,5,4,4,0,152,232,0,21415
5525,4,1025,2,4032,643,3395,10,53,4,2,1,318,322,0,10062
5526,4,1026,3,4095,1276,2819,19,44,4,4,0,633,633,0,20125
5527,4,1027,0,0,2536,2536,39,39,4,4,0,1260,1260,0,7482
5528,4,1028,1,63,960,1023,15,15,4,4,0,1576,1496,0,14964
5529,4,1029,2,4032,1905,2225,29,34,4,4,0,945,847,0,29929
5530,4,1030,3,4095,3794,301,59,4,2,4,1,1889,1889,1,27091
5531,4,1031,0,0,3477,3477,54,54,2,2,0,317,317,0,21415
5532,4,1032,1,63,2843,2852,44,44,4,4,0,634,646,1,10062
5533,4,1033,2,4032,1574,2534,24,39,4,4,0,1269,1291,0,20125
5534,4,1034,3,4095,3133,962,48,15,4,4,0,1559,1559,0,7482
5535,4,1035,0,0,2155,2155,33,33,4,4,0,978,978,0,14964
5536,4,1036,1,63,195,252,3,3,4,4,0,1960,1880,0,29929
5537,4,1037,2,4032,381,3773,5,58,4,2,1,186,70,0,27091
5538,4,1038,3,4095,747,3348,11,52,4,2,1,366,366,0,21415
5539,4,1039,0,0,1475,1475,23,23,4,4,0,728,728,0,10062
5540,4,1040,1,63,2942,2881,45,45,4,4,0,1467,1349,0,20125
5541,4,1041,2,4032,1772,2348,27,36,4,4,0,1170,1134,0,7482
5542,4,1042,3,4095,3524,571,55,8,2,4,1,1752,1752,1,14964
5543,4,1043,0,0,2944,2944,46,46,4,4,0,580,580,1,29929
5544,4,1044,1,63,1777,1742,27,27,4,4,0,1167,1265,0,27091
5545,4,1045,2,4032,3538,530,55,8,2,4,1,1761,1823,1,21415
5546,4,1046,3,4095,2964,1131,46,17,4,4,0,574,574,1,10062
5547,4,1047,0,0,1816,1816,28,28,4,4,0,1148,1148,0,20125
5548,4,1048,1,63,3616,3615,56,56,2,2,0,1800,1784,1,7482
5549,4,1049,2,4032,3120,1008,48,15,4,4,0,496,528,1,14964
5550,4,1050,3,4095,2129,1966,33,30,4,4,0,991,991,0,29929
5551,4,1051,0,0,147,147,2,2,4,4,0,1982,1982,0,27091
5552,4,1052,1,63,278,297,4,4,4,4,0,131,125,0,21415
5553,4,1053,2,4032,540,3548,8,55,4,2,1,262,250,0,10062
5554,4,1054,3,4095,1065,3030,16,47,4,4,0,525,525,0,20125
5555,4,1055,0,0,2113,2113,33,33,4,4,0,1048,1048,0,7482
5556,4,1056,1,63,116,75,1,1,4,4,0,1997,2099,0,14964
5557,4,1057,2,4032,217,3865,3,60,4,2,1,101,155,0,29929
5558,4,1058,3,4095,419,3676,6,57,4,2,1,202,202,0,27091
5559,4,1059,0,0,822,822,12,12,4,4,0,403,403,0,21415
5560,4,1060,1,63,1629,1634,25,25,4,4,0,807,857,0,10062
5561,4,1061,2,4032,3243,875,50,13,2,4,1,1614,1586,1,20125
5562,4,1062,3,4095,2371,1724,37,26,4,4,0,872,872,1,7482
5563,4,1063,0,0,639,639,9,9,4,4,0,1732,1732,0,14964
5564,4,1064,1,63,1262,1233,19,19,4,4,0,623,657,0,29929
5565,4,1065,2,4032,2502,1542,39,24,4,4,0,1240,1320,0,27091
5566,4,1066,3,4095,900,3195,14,49,4,4,0,1602,1602,0,21415
5567,4,1067,0,0,1793,1793,28,28,4,4,0,893,893,0,10062
5568,4,1068,1,63,3572,3531,55,55,2,2,0,1779,1677,1,20125
5569,4,1069,2,4032,3033,1049,47,16,4,4,0,539,485,1,7482
5570,4,1070,3,4095,1954,2141,30,33,4,4,0,1079,1079,0,14964
5571,4,1071,0,0,3893,3893,60,60,2,2,0,1939,1939,1,29929
5572,4,1072,1,63,3674,3685,57,57,2,2,0,219,165,0,27091
5573,4,1073,2,4032,3237,869,50,13,2,4,1,437,459,0,21415
5574,4,1074,3,4095,2362,1733,36,27,4,4,0,875,875,1,10062
5575,4,1075,0,0,612,612,9,9,4,4,0,1750,1750,0,20125
5576,4,1076,1,63,1209,1158,18,18,4,4,0,597,555,0,7482
5577,4,1077,2,4032,2403,1699,37,26,4,4,0,1194,1238,0,14964
5578,4,1078,3,4095,695,3400,10,53,4,2,1,1708,1708,0,29929
5579,4,1079,0,0,1374,1374,21,21,4,4,0,679,679,0,27091
5580,4,1080,1,63,2732,2707,42,42,4,4,0,1358,1330,0,21415
5581,4,1081,2,4032,1348,2692,21,42,4,4,0,1384,1304,0,10062
5582,4,1082,3,4095,2688,1407,42,21,4,4,0,1340,1340,0,20125
5583,4,1083,0,0,1267,1267,19,19,4,4,0,1421,1421,0,7482
5584,4,1084,1,63,2518,2537,39,39,4,4,0,1251,1309,0,14964
5585,4,1085,2,4032,924,3164,14,49,4,4,0,1594,1606,0,29929
5586,4,1086,3,4095,1833,2262,28,35,4,4,0,909,909,0,27091
5587,4,1087,0,0,3649,3649,57,57,2,2,0,1816,1816,1,21415
5588,4,1088,1,63,3191,3144,49,49,4,4,0,458,566,1,10062
5589,4,1089,2,4032,2271,1823,35,28,4,4,0,920,872,0,20125
5590,4,1090,3,4095,430,3665,6,57,4,2,1,1841,1841,0,7482
5591,4,1091,0,0,838,838,13,13,4,4,0,408,408,0,14964
5592,4,1092,1,63,1668,1723,26,26,4,4,0,830,834,0,29929
5593,4,1093,2,4032,3328,704,52,11,2,4,1,1660,1668,1,27091
